relationship_id,source_db,from_table,from_columns,to_table,to_columns,join_condition,relationship_type,validation_status,validation_source,confidence
CAND0523,10.10.10.15:1521/his,OUTPBILL.RCPT_VS_CHECK,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,OUTPBILL.RCPT_VS_CHECK.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0524,10.10.10.15:1521/his,PHARMACY.DOCT_DRUG_PRESC_DETAIL,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DOCT_DRUG_PRESC_DETAIL.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DOCT_DRUG_PRESC_DETAIL.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0525,10.10.10.15:1521/his,PHARMACY.DOCT_DRUG_PRESC_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DOCT_DRUG_PRESC_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0526,10.10.10.15:1521/his,PHARMACY.DOCT_DRUG_PRESC_MASTER,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DOCT_DRUG_PRESC_MASTER.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DOCT_DRUG_PRESC_MASTER.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0527,10.10.10.15:1521/his,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_APPLICATION_LIST_DETAIL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0528,10.10.10.15:1521/his,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_APPLICATION_LIST_DETAIL.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_APPLICATION_LIST_DETAIL.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0529,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_LABLE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_LABLE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0530,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_LABLE,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_DISPENSE_LABLE.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_DISPENSE_LABLE.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0531,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_LABLE,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_DISPENSE_LABLE.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_DISPENSE_LABLE.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0532,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_PRE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0533,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_DISPENSE_PRE.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_DISPENSE_PRE.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0534,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_DISPENSE_PRE.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_DISPENSE_PRE.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0535,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0536,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0537,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0538,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_PRE_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0539,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_BK,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_DISPENSE_PRE_BK.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_DISPENSE_PRE_BK.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0540,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_BK,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_DISPENSE_PRE_BK.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_DISPENSE_PRE_BK.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0541,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_copy1,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_PRE_copy1.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0542,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_copy1,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_DISPENSE_PRE_copy1.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_DISPENSE_PRE_copy1.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0543,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_PRE_copy1,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_DISPENSE_PRE_copy1.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_DISPENSE_PRE_copy1.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0544,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_REC.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0545,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_DISPENSE_REC.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_DISPENSE_REC.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0546,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_DISPENSE_REC.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_DISPENSE_REC.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0547,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_REC_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0548,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_BK,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_DISPENSE_REC_BK.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_DISPENSE_REC_BK.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0549,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_BK,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_DISPENSE_REC_BK.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_DISPENSE_REC_BK.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0550,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_DISPDATE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_REC_DISPDATE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0551,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_DISPDATE,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_DISPENSE_REC_DISPDATE.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_DISPENSE_REC_DISPDATE.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0552,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_DISPDATE,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_DISPENSE_REC_DISPDATE.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_DISPENSE_REC_DISPDATE.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0553,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_copy1,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_DISPENSE_REC_copy1.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0554,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_copy1,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_DISPENSE_REC_copy1.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_DISPENSE_REC_copy1.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0555,10.10.10.15:1521/his,PHARMACY.DRUG_DISPENSE_REC_copy1,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_DISPENSE_REC_copy1.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_DISPENSE_REC_copy1.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0556,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_DETAIL,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_PRESC_DETAIL.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_PRESC_DETAIL.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0557,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_DETAIL_BACKUP2025,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_PRESC_DETAIL_BACKUP2025.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_PRESC_DETAIL_BACKUP2025.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0558,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_DETAIL_TEMP,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_PRESC_DETAIL_TEMP.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_PRESC_DETAIL_TEMP.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0559,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_DETAIL_TEMP_REFUND,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_PRESC_DETAIL_TEMP_REFUND.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_PRESC_DETAIL_TEMP_REFUND.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0560,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0561,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_PRESC_MASTER.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_PRESC_MASTER.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0562,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.DRUG_PRESC_MASTER.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0563,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0564,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_PRESC_MASTER_BACKUP2025.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0565,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.DRUG_PRESC_MASTER_BACKUP2025.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0566,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_TEMP,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_MASTER_TEMP.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0567,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_TEMP,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_PRESC_MASTER_TEMP.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_PRESC_MASTER_TEMP.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0568,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_TEMP,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.DRUG_PRESC_MASTER_TEMP.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0569,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0570,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0571,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.DRUG_PRESC_MASTER_TEMP_REFUND.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0572,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_QUEUE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_QUEUE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0573,10.10.10.15:1521/his,PHARMACY.DRUG_PRESC_TRACE_CODE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_PRESC_TRACE_CODE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0574,10.10.10.15:1521/his,PHARMACY.DRUG_TEMP_DETAIL,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,PHARMACY.DRUG_TEMP_DETAIL.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND PHARMACY.DRUG_TEMP_DETAIL.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0575,10.10.10.15:1521/his,PHARMACY.DRUG_TEMP_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.DRUG_TEMP_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0576,10.10.10.15:1521/his,PHARMACY.DRUG_TEMP_MASTER,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.DRUG_TEMP_MASTER.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.DRUG_TEMP_MASTER.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0577,10.10.10.15:1521/his,PHARMACY.DRUG_TEMP_MASTER,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.DRUG_TEMP_MASTER.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0578,10.10.10.15:1521/his,PHARMACY.INP_BILL_DETAIL_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,PHARMACY.INP_BILL_DETAIL_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0579,10.10.10.15:1521/his,PHARMACY.INP_BILL_DETAIL_BK,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,PHARMACY.INP_BILL_DETAIL_BK.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND PHARMACY.INP_BILL_DETAIL_BK.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0580,10.10.10.15:1521/his,PHARMACY.INP_BILL_DETAIL_BK,RCPT_NO,OUTPBILL.OUTP_RCPT_MASTER,RCPT_NO,PHARMACY.INP_BILL_DETAIL_BK.RCPT_NO=OUTPBILL.OUTP_RCPT_MASTER.RCPT_NO,name_inferred_candidate,candidate,column_name_pattern,C
